zipcode,state_abbrev,county,state_name
46237,IN,Marion,Indiana
46239,IN,Marion,Indiana
46240,IN,Marion,Indiana
46241,IN,Marion,Indiana
46242,IN,Marion,Indiana
46244,IN,Marion,Indiana
46247,IN,Marion,Indiana
46249,IN,Marion,Indiana
46250,IN,Marion,Indiana
46251,IN,Marion,Indiana
46253,IN,Marion,Indiana
46254,IN,Marion,Indiana
46255,IN,Marion,Indiana
46256,IN,Marion,Indiana
46259,IN,Marion,Indiana
46260,IN,Marion,Indiana
46262,IN,Marion,Indiana
46266,IN,Marion,Indiana
46268,IN,Marion,Indiana
46274,IN,Marion,Indiana
46275,IN,Marion,Indiana
46277,IN,Marion,Indiana
46278,IN,Marion,Indiana
46280,IN,Hamilton,Indiana
46282,IN,Marion,Indiana
46283,IN,Marion,Indiana
46285,IN,Marion,Indiana
46290,IN,Hamilton,Indiana
46291,IN,Marion,Indiana
46295,IN,Marion,Indiana
46296,IN,Marion,Indiana
46298,IN,Marion,Indiana
46301,IN,Porter,Indiana
46302,IN,Porter,Indiana
46303,IN,Lake,Indiana
46304,IN,Porter,Indiana
46307,IN,Lake,Indiana
46308,IN,Lake,Indiana
46310,IN,Jasper,Indiana
46311,IN,Lake,Indiana
46312,IN,Lake,Indiana
46319,IN,Lake,Indiana
46320,IN,Lake,Indiana
46321,IN,Lake,Indiana
46322,IN,Lake,Indiana
46323,IN,Lake,Indiana
46324,IN,Lake,Indiana
46325,IN,Lake,Indiana
46327,IN,Lake,Indiana
46340,IN,La Porte,Indiana
46341,IN,Porter,Indiana
46342,IN,Lake,Indiana
46345,IN,La Porte,Indiana
46346,IN,La Porte,Indiana
46347,IN,Porter,Indiana
46348,IN,La Porte,Indiana
46349,IN,Newton,Indiana
46350,IN,La Porte,Indiana
46352,IN,La Porte,Indiana
46355,IN,Lake,Indiana
46356,IN,Lake,Indiana
46360,IN,La Porte,Indiana
46361,IN,La Porte,Indiana
46365,IN,La Porte,Indiana
46366,IN,Starke,Indiana
46368,IN,Porter,Indiana
46371,IN,La Porte,Indiana
46372,IN,Newton,Indiana
46373,IN,Lake,Indiana
46374,IN,Starke,Indiana
46375,IN,Lake,Indiana
46376,IN,Lake,Indiana
46377,IN,Lake,Indiana
46379,IN,Newton,Indiana
46380,IN,Jasper,Indiana
46381,IN,Newton,Indiana
46382,IN,La Porte,Indiana
46383,IN,Porter,Indiana
46384,IN,Porter,Indiana
46385,IN,Porter,Indiana
46390,IN,La Porte,Indiana
46391,IN,La Porte,Indiana
46392,IN,Jasper,Indiana
46393,IN,Porter,Indiana
46394,IN,Lake,Indiana
46401,IN,Lake,Indiana
46402,IN,Lake,Indiana
46403,IN,Lake,Indiana
46404,IN,Lake,Indiana
46405,IN,Lake,Indiana
46406,IN,Lake,Indiana
46407,IN,Lake,Indiana
46408,IN,Lake,Indiana
46409,IN,Lake,Indiana
46410,IN,Lake,Indiana
46411,IN,Lake,Indiana
46501,IN,Marshall,Indiana
46502,IN,Kosciusko,Indiana
46504,IN,Marshall,Indiana
46506,IN,Marshall,Indiana
46507,IN,Elkhart,Indiana
46508,IN,Kosciusko,Indiana
46510,IN,Kosciusko,Indiana
46511,IN,Marshall,Indiana
46513,IN,Starke,Indiana
46514,IN,Elkhart,Indiana
46515,IN,Elkhart,Indiana
46516,IN,Elkhart,Indiana
46517,IN,Elkhart,Indiana
46524,IN,Kosciusko,Indiana
46526,IN,Elkhart,Indiana
46527,IN,Elkhart,Indiana
46528,IN,Elkhart,Indiana
46530,IN,St Joseph,Indiana
46531,IN,Starke,Indiana
46532,IN,Starke,Indiana
46534,IN,Starke,Indiana
46536,IN,St Joseph,Indiana
46537,IN,Marshall,Indiana
46538,IN,Kosciusko,Indiana
46539,IN,Kosciusko,Indiana
46540,IN,Elkhart,Indiana
46542,IN,Kosciusko,Indiana
46543,IN,Elkhart,Indiana
46544,IN,St Joseph,Indiana
46545,IN,St Joseph,Indiana
46546,IN,St Joseph,Indiana
46550,IN,Elkhart,Indiana
46552,IN,St Joseph,Indiana
46553,IN,Elkhart,Indiana
46554,IN,St Joseph,Indiana
46555,IN,Kosciusko,Indiana
46556,IN,St Joseph,Indiana
46561,IN,St Joseph,Indiana
46562,IN,Kosciusko,Indiana
46563,IN,Marshall,Indiana
46565,IN,Lagrange,Indiana
46567,IN,Kosciusko,Indiana
46570,IN,Marshall,Indiana
46571,IN,Lagrange,Indiana
46572,IN,Marshall,Indiana
46573,IN,Elkhart,Indiana
46574,IN,St Joseph,Indiana
46580,IN,Kosciusko,Indiana
46581,IN,Kosciusko,Indiana
46582,IN,Kosciusko,Indiana
46590,IN,Kosciusko,Indiana
46595,IN,St Joseph,Indiana
46601,IN,St Joseph,Indiana
46604,IN,St Joseph,Indiana
46613,IN,St Joseph,Indiana
46614,IN,St Joseph,Indiana
46615,IN,St Joseph,Indiana
46616,IN,St Joseph,Indiana
46617,IN,St Joseph,Indiana
46619,IN,St Joseph,Indiana
46620,IN,St Joseph,Indiana
46624,IN,St Joseph,Indiana
46626,IN,St Joseph,Indiana
46628,IN,St Joseph,Indiana
46634,IN,St Joseph,Indiana
46635,IN,St Joseph,Indiana
46637,IN,St Joseph,Indiana
46660,IN,St Joseph,Indiana
46680,IN,St Joseph,Indiana
46699,IN,St Joseph,Indiana
46701,IN,Noble,Indiana
46702,IN,Huntington,Indiana
46703,IN,Steuben,Indiana
46704,IN,Allen,Indiana
46705,IN,De Kalb,Indiana
46706,IN,De Kalb,Indiana
46710,IN,Noble,Indiana
46711,IN,Adams,Indiana
46713,IN,Huntington,Indiana
46714,IN,Wells,Indiana
46721,IN,De Kalb,Indiana
46723,IN,Whitley,Indiana
46725,IN,Whitley,Indiana
46730,IN,De Kalb,Indiana
46731,IN,Wells,Indiana
46732,IN,Noble,Indiana
46733,IN,Adams,Indiana
46737,IN,Steuben,Indiana
46738,IN,De Kalb,Indiana
46740,IN,Adams,Indiana
46741,IN,Allen,Indiana
46742,IN,Steuben,Indiana
46743,IN,Allen,Indiana
46745,IN,Allen,Indiana
46746,IN,Lagrange,Indiana
46747,IN,Steuben,Indiana
46748,IN,Allen,Indiana
46750,IN,Huntington,Indiana
46755,IN,Noble,Indiana
46759,IN,Wells,Indiana
46760,IN,Noble,Indiana
46761,IN,Lagrange,Indiana
46763,IN,Noble,Indiana
46764,IN,Whitley,Indiana
46765,IN,Allen,Indiana
46766,IN,Wells,Indiana
46767,IN,Noble,Indiana
46769,IN,Adams,Indiana
46770,IN,Wells,Indiana
46771,IN,Lagrange,Indiana
46772,IN,Adams,Indiana
46773,IN,Allen,Indiana
46774,IN,Allen,Indiana
46776,IN,Steuben,Indiana
46777,IN,Wells,Indiana
46778,IN,Wells,Indiana
46779,IN,Steuben,Indiana
46780,IN,Adams,Indiana
46781,IN,Wells,Indiana
46782,IN,Adams,Indiana
46783,IN,Huntington,Indiana
46784,IN,Noble,Indiana
46785,IN,De Kalb,Indiana
46786,IN,Lagrange,Indiana
46787,IN,Whitley,Indiana
46788,IN,De Kalb,Indiana
46789,IN,Lagrange,Indiana
46791,IN,Wells,Indiana
46792,IN,Huntington,Indiana
46793,IN,De Kalb,Indiana
46794,IN,Noble,Indiana
46795,IN,Lagrange,Indiana
46796,IN,Noble,Indiana
46797,IN,Allen,Indiana
46798,IN,Allen,Indiana
46799,IN,Wells,Indiana
46801,IN,Allen,Indiana
46802,IN,Allen,Indiana
46803,IN,Allen,Indiana
46931,IN,Fulton,Indiana
46804,IN,Allen,Indiana
46805,IN,Allen,Indiana
46806,IN,Allen,Indiana
46807,IN,Allen,Indiana
46808,IN,Allen,Indiana
46809,IN,Allen,Indiana
46814,IN,Allen,Indiana
46815,IN,Allen,Indiana
46816,IN,Allen,Indiana
46818,IN,Allen,Indiana
46819,IN,Allen,Indiana
46825,IN,Allen,Indiana
46835,IN,Allen,Indiana
46845,IN,Allen,Indiana
46850,IN,Allen,Indiana
46851,IN,Allen,Indiana
46852,IN,Allen,Indiana
46853,IN,Allen,Indiana
46854,IN,Allen,Indiana
46855,IN,Allen,Indiana
46856,IN,Allen,Indiana
46857,IN,Allen,Indiana
46858,IN,Allen,Indiana
46859,IN,Allen,Indiana
46860,IN,Allen,Indiana
46861,IN,Allen,Indiana
46862,IN,Allen,Indiana
46863,IN,Allen,Indiana
46864,IN,Allen,Indiana
46865,IN,Allen,Indiana
46866,IN,Allen,Indiana
46867,IN,Allen,Indiana
46868,IN,Allen,Indiana
46869,IN,Allen,Indiana
46885,IN,Allen,Indiana
46895,IN,Allen,Indiana
46896,IN,Allen,Indiana
46897,IN,Allen,Indiana
46898,IN,Allen,Indiana
46899,IN,Allen,Indiana
46901,IN,Howard,Indiana
46902,IN,Howard,Indiana
46903,IN,Howard,Indiana
46904,IN,Howard,Indiana
46910,IN,Fulton,Indiana
46911,IN,Miami,Indiana
46912,IN,Fulton,Indiana
46913,IN,Carroll,Indiana
46914,IN,Miami,Indiana
46915,IN,Carroll,Indiana
46916,IN,Carroll,Indiana
46917,IN,Carroll,Indiana
46919,IN,Grant,Indiana
46920,IN,Carroll,Indiana
46921,IN,Miami,Indiana
46922,IN,Fulton,Indiana
46923,IN,Carroll,Indiana
46926,IN,Miami,Indiana
46928,IN,Grant,Indiana
46929,IN,Carroll,Indiana
46930,IN,Grant,Indiana
46932,IN,Cass,Indiana
46933,IN,Grant,Indiana
46935,IN,Fulton,Indiana
46936,IN,Howard,Indiana
46937,IN,Howard,Indiana
46938,IN,Grant,Indiana
46939,IN,Fulton,Indiana
46940,IN,Wabash,Indiana
46941,IN,Wabash,Indiana
46942,IN,Cass,Indiana
46943,IN,Wabash,Indiana
46945,IN,Fulton,Indiana
46946,IN,Wabash,Indiana
46947,IN,Cass,Indiana
46950,IN,Cass,Indiana
46951,IN,Miami,Indiana
46952,IN,Grant,Indiana
46953,IN,Grant,Indiana
46957,IN,Grant,Indiana
46958,IN,Miami,Indiana
46959,IN,Miami,Indiana
46960,IN,Pulaski,Indiana
46961,IN,Cass,Indiana
46962,IN,Wabash,Indiana
46965,IN,Howard,Indiana
46967,IN,Cass,Indiana
46968,IN,Starke,Indiana
46970,IN,Miami,Indiana
46971,IN,Miami,Indiana
46974,IN,Wabash,Indiana
46975,IN,Fulton,Indiana
46977,IN,Carroll,Indiana
46978,IN,Cass,Indiana
46979,IN,Howard,Indiana
46980,IN,Wabash,Indiana
46982,IN,Kosciusko,Indiana
46984,IN,Wabash,Indiana
46985,IN,Pulaski,Indiana
46986,IN,Grant,Indiana
46987,IN,Grant,Indiana
46988,IN,Cass,Indiana
46989,IN,Grant,Indiana
46990,IN,Wabash,Indiana
46991,IN,Grant,Indiana
46992,IN,Wabash,Indiana
46994,IN,Cass,Indiana
46995,IN,Howard,Indiana
46996,IN,Pulaski,Indiana
46998,IN,Cass,Indiana
47001,IN,Dearborn,Indiana
47003,IN,Union,Indiana
47006,IN,Ripley,Indiana
47010,IN,Franklin,Indiana
47011,IN,Switzerland,Indiana
47012,IN,Franklin,Indiana
47016,IN,Franklin,Indiana
47017,IN,Ripley,Indiana
47018,IN,Dearborn,Indiana
47019,IN,Switzerland,Indiana
47020,IN,Switzerland,Indiana
47021,IN,Ripley,Indiana
47022,IN,Dearborn,Indiana
47023,IN,Ripley,Indiana
47024,IN,Franklin,Indiana
47025,IN,Dearborn,Indiana
47030,IN,Franklin,Indiana
47031,IN,Ripley,Indiana
47032,IN,Dearborn,Indiana
47033,IN,Ripley,Indiana
47034,IN,Ripley,Indiana
47035,IN,Franklin,Indiana
47036,IN,Franklin,Indiana
47037,IN,Ripley,Indiana
47038,IN,Switzerland,Indiana
47039,IN,Ripley,Indiana
47040,IN,Ohio,Indiana
47041,IN,Ripley,Indiana
47042,IN,Ripley,Indiana
47043,IN,Switzerland,Indiana
47060,IN,Dearborn,Indiana
47102,IN,Scott,Indiana
47104,IN,Clark,Indiana
47106,IN,Clark,Indiana
47107,IN,Harrison,Indiana
47108,IN,Washington,Indiana
47110,IN,Harrison,Indiana
47111,IN,Clark,Indiana
47112,IN,Harrison,Indiana
47114,IN,Harrison,Indiana
47115,IN,Harrison,Indiana
47116,IN,Crawford,Indiana
47117,IN,Harrison,Indiana
47118,IN,Crawford,Indiana
47119,IN,Floyd,Indiana
47120,IN,Washington,Indiana
47122,IN,Floyd,Indiana
47123,IN,Crawford,Indiana
47124,IN,Floyd,Indiana
47125,IN,Orange,Indiana
47126,IN,Clark,Indiana
47129,IN,Clark,Indiana
47130,IN,Clark,Indiana
47131,IN,Clark,Indiana
47132,IN,Clark,Indiana
47133,IN,Clark,Indiana
47134,IN,Clark,Indiana
47135,IN,Harrison,Indiana
47136,IN,Harrison,Indiana
47137,IN,Crawford,Indiana
47138,IN,Scott,Indiana
47139,IN,Washington,Indiana
47140,IN,Crawford,Indiana
47141,IN,Clark,Indiana
47142,IN,Harrison,Indiana
47143,IN,Clark,Indiana
47144,IN,Clark,Indiana
47145,IN,Crawford,Indiana
47146,IN,Floyd,Indiana
47147,IN,Clark,Indiana
47150,IN,Floyd,Indiana
47151,IN,Floyd,Indiana
47160,IN,Harrison,Indiana
47161,IN,Harrison,Indiana
47162,IN,Clark,Indiana
47163,IN,Clark,Indiana
47164,IN,Harrison,Indiana
47165,IN,Washington,Indiana
47166,IN,Harrison,Indiana
47167,IN,Washington,Indiana
47170,IN,Scott,Indiana
47172,IN,Clark,Indiana
47174,IN,Crawford,Indiana
47175,IN,Crawford,Indiana
47177,IN,Clark,Indiana
47190,IN,Clark,Indiana
47199,IN,Clark,Indiana
47201,IN,Bartholomew,Indiana
47202,IN,Bartholomew,Indiana
47203,IN,Bartholomew,Indiana
47220,IN,Jackson,Indiana
47223,IN,Jennings,Indiana
47224,IN,Jefferson,Indiana
47225,IN,Decatur,Indiana
47226,IN,Bartholomew,Indiana
47227,IN,Jennings,Indiana
47228,IN,Jackson,Indiana
47229,IN,Jackson,Indiana
47230,IN,Jefferson,Indiana
47231,IN,Jefferson,Indiana
47232,IN,Bartholomew,Indiana
47234,IN,Shelby,Indiana
47235,IN,Jackson,Indiana
47236,IN,Bartholomew,Indiana
47240,IN,Decatur,Indiana
47243,IN,Jefferson,Indiana
47244,IN,Bartholomew,Indiana
47245,IN,Jennings,Indiana
47246,IN,Bartholomew,Indiana
47247,IN,Bartholomew,Indiana
47249,IN,Jackson,Indiana
47250,IN,Jefferson,Indiana
47260,IN,Jackson,Indiana
47261,IN,Ripley,Indiana
47263,IN,Decatur,Indiana
47264,IN,Jackson,Indiana
47265,IN,Jennings,Indiana
47270,IN,Jennings,Indiana
47272,IN,Decatur,Indiana
47273,IN,Jennings,Indiana
47274,IN,Jackson,Indiana
47280,IN,Bartholomew,Indiana
47281,IN,Jackson,Indiana
47282,IN,Jennings,Indiana
47283,IN,Decatur,Indiana
47302,IN,Delaware,Indiana
47303,IN,Delaware,Indiana
47304,IN,Delaware,Indiana
47305,IN,Delaware,Indiana
47306,IN,Delaware,Indiana
47307,IN,Delaware,Indiana
47308,IN,Delaware,Indiana
47320,IN,Delaware,Indiana
47322,IN,Fayette,Indiana
47324,IN,Wayne,Indiana
47325,IN,Union,Indiana
47326,IN,Jay,Indiana
47327,IN,Wayne,Indiana
47330,IN,Wayne,Indiana
47331,IN,Fayette,Indiana
47334,IN,Delaware,Indiana
47335,IN,Wayne,Indiana
47336,IN,Blackford,Indiana
47337,IN,Henry,Indiana
47338,IN,Delaware,Indiana
47339,IN,Wayne,Indiana
47340,IN,Randolph,Indiana
47341,IN,Wayne,Indiana
47342,IN,Delaware,Indiana
47344,IN,Henry,Indiana
47345,IN,Wayne,Indiana
47346,IN,Wayne,Indiana
47348,IN,Blackford,Indiana
47351,IN,Henry,Indiana
47352,IN,Henry,Indiana
47353,IN,Union,Indiana
47354,IN,Randolph,Indiana
47355,IN,Randolph,Indiana
47356,IN,Henry,Indiana
47357,IN,Wayne,Indiana
47358,IN,Randolph,Indiana
47359,IN,Blackford,Indiana
47360,IN,Henry,Indiana
47361,IN,Henry,Indiana
47362,IN,Henry,Indiana
47366,IN,Henry,Indiana
47367,IN,Delaware,Indiana
47368,IN,Randolph,Indiana
47369,IN,Jay,Indiana
47370,IN,Wayne,Indiana
47371,IN,Jay,Indiana
47373,IN,Jay,Indiana
47374,IN,Wayne,Indiana
47375,IN,Wayne,Indiana
47380,IN,Randolph,Indiana
47381,IN,Jay,Indiana
47382,IN,Randolph,Indiana
47383,IN,Delaware,Indiana
47384,IN,Henry,Indiana
47385,IN,Henry,Indiana
47386,IN,Henry,Indiana
47387,IN,Henry,Indiana
47388,IN,Henry,Indiana
47390,IN,Randolph,Indiana
47392,IN,Wayne,Indiana
47393,IN,Wayne,Indiana
47394,IN,Randolph,Indiana
47396,IN,Delaware,Indiana
47401,IN,Monroe,Indiana
47402,IN,Monroe,Indiana
47403,IN,Monroe,Indiana
47404,IN,Monroe,Indiana
47405,IN,Monroe,Indiana
47406,IN,Monroe,Indiana
47407,IN,Monroe,Indiana
47408,IN,Monroe,Indiana
47420,IN,Lawrence,Indiana
47421,IN,Lawrence,Indiana
47424,IN,Greene,Indiana
47426,IN,Monroe,Indiana
47427,IN,Owen,Indiana
47429,IN,Monroe,Indiana
47430,IN,Lawrence,Indiana
47431,IN,Owen,Indiana
47432,IN,Orange,Indiana
47433,IN,Owen,Indiana
47434,IN,Monroe,Indiana
47435,IN,Brown,Indiana
47436,IN,Lawrence,Indiana
47437,IN,Lawrence,Indiana
47438,IN,Greene,Indiana
47439,IN,Greene,Indiana
47441,IN,Greene,Indiana
47443,IN,Greene,Indiana
47445,IN,Greene,Indiana
47446,IN,Lawrence,Indiana
47448,IN,Brown,Indiana
47449,IN,Greene,Indiana
47451,IN,Lawrence,Indiana
47452,IN,Orange,Indiana
47453,IN,Greene,Indiana
47454,IN,Orange,Indiana
47455,IN,Owen,Indiana
47456,IN,Owen,Indiana
47457,IN,Martin,Indiana
47458,IN,Monroe,Indiana
47459,IN,Greene,Indiana
47460,IN,Owen,Indiana
47462,IN,Lawrence,Indiana
47463,IN,Monroe,Indiana
47464,IN,Monroe,Indiana
47465,IN,Greene,Indiana
47467,IN,Lawrence,Indiana
47468,IN,Monroe,Indiana
47469,IN,Orange,Indiana
47470,IN,Lawrence,Indiana
47471,IN,Greene,Indiana
47490,IN,Monroe,Indiana
47501,IN,Daviess,Indiana
47512,IN,Knox,Indiana
47513,IN,Dubois,Indiana
47514,IN,Perry,Indiana
47515,IN,Perry,Indiana
47516,IN,Knox,Indiana
47519,IN,Daviess,Indiana
47520,IN,Perry,Indiana
47521,IN,Dubois,Indiana
47522,IN,Martin,Indiana
47523,IN,Spencer,Indiana
47524,IN,Knox,Indiana
47525,IN,Perry,Indiana
47527,IN,Dubois,Indiana
47528,IN,Knox,Indiana
47529,IN,Daviess,Indiana
47531,IN,Spencer,Indiana
47532,IN,Dubois,Indiana
47535,IN,Knox,Indiana
47536,IN,Spencer,Indiana
47537,IN,Spencer,Indiana
47541,IN,Dubois,Indiana
47542,IN,Dubois,Indiana
47545,IN,Dubois,Indiana
47546,IN,Dubois,Indiana
47547,IN,Dubois,Indiana
47549,IN,Dubois,Indiana
47550,IN,Spencer,Indiana
47551,IN,Perry,Indiana
47552,IN,Spencer,Indiana
47553,IN,Martin,Indiana
47556,IN,Spencer,Indiana
47557,IN,Knox,Indiana
47558,IN,Daviess,Indiana
47561,IN,Knox,Indiana
47562,IN,Daviess,Indiana
47564,IN,Pike,Indiana
47567,IN,Pike,Indiana
47568,IN,Daviess,Indiana
47573,IN,Knox,Indiana
47574,IN,Perry,Indiana
47575,IN,Dubois,Indiana
47576,IN,Perry,Indiana
47577,IN,Spencer,Indiana
47578,IN,Knox,Indiana
47579,IN,Spencer,Indiana
47580,IN,Dubois,Indiana
47581,IN,Martin,Indiana
47584,IN,Pike,Indiana
47585,IN,Pike,Indiana
47586,IN,Perry,Indiana
47588,IN,Perry,Indiana
47590,IN,Pike,Indiana
47591,IN,Knox,Indiana
47596,IN,Knox,Indiana
47597,IN,Knox,Indiana
47598,IN,Pike,Indiana
47601,IN,Warrick,Indiana
47610,IN,Warrick,Indiana
47611,IN,Spencer,Indiana
47612,IN,Posey,Indiana
47613,IN,Warrick,Indiana
47614,IN,Warrick,Indiana
47615,IN,Spencer,Indiana
47616,IN,Posey,Indiana
47617,IN,Spencer,Indiana
47618,IN,Vanderburgh,Indiana
47619,IN,Warrick,Indiana
47620,IN,Posey,Indiana
47629,IN,Warrick,Indiana
47630,IN,Warrick,Indiana
47631,IN,Posey,Indiana
47633,IN,Posey,Indiana
47634,IN,Spencer,Indiana
47635,IN,Spencer,Indiana
47637,IN,Warrick,Indiana
47638,IN,Posey,Indiana
47639,IN,Gibson,Indiana
47640,IN,Gibson,Indiana
47647,IN,Gibson,Indiana
47648,IN,Gibson,Indiana
47649,IN,Gibson,Indiana
47654,IN,Gibson,Indiana
47660,IN,Gibson,Indiana
47665,IN,Gibson,Indiana
47666,IN,Gibson,Indiana
47670,IN,Gibson,Indiana
47683,IN,Gibson,Indiana
47701,IN,Vanderburgh,Indiana
47702,IN,Vanderburgh,Indiana
47703,IN,Vanderburgh,Indiana
47704,IN,Vanderburgh,Indiana
47705,IN,Vanderburgh,Indiana
47706,IN,Vanderburgh,Indiana
47708,IN,Vanderburgh,Indiana
47710,IN,Vanderburgh,Indiana
47711,IN,Vanderburgh,Indiana
47712,IN,Vanderburgh,Indiana
47713,IN,Vanderburgh,Indiana
47714,IN,Vanderburgh,Indiana
47715,IN,Vanderburgh,Indiana
47716,IN,Vanderburgh,Indiana
47719,IN,Vanderburgh,Indiana
47720,IN,Vanderburgh,Indiana
47721,IN,Vanderburgh,Indiana
47722,IN,Vanderburgh,Indiana
47724,IN,Vanderburgh,Indiana
47725,IN,Vanderburgh,Indiana
47727,IN,Vanderburgh,Indiana
47728,IN,Vanderburgh,Indiana
47730,IN,Vanderburgh,Indiana
47731,IN,Vanderburgh,Indiana
47732,IN,Vanderburgh,Indiana
47733,IN,Vanderburgh,Indiana
47734,IN,Vanderburgh,Indiana
47735,IN,Vanderburgh,Indiana
47736,IN,Vanderburgh,Indiana
47737,IN,Vanderburgh,Indiana
47739,IN,Vanderburgh,Indiana
47740,IN,Vanderburgh,Indiana
47741,IN,Vanderburgh,Indiana
47744,IN,Vanderburgh,Indiana
47747,IN,Vanderburgh,Indiana
47750,IN,Vanderburgh,Indiana
47801,IN,Vigo,Indiana
47802,IN,Vigo,Indiana
47803,IN,Vigo,Indiana
47804,IN,Vigo,Indiana
47805,IN,Vigo,Indiana
47807,IN,Vigo,Indiana
47808,IN,Vigo,Indiana
47809,IN,Vigo,Indiana
47811,IN,Vigo,Indiana
47812,IN,Vigo,Indiana
47830,IN,Parke,Indiana
47831,IN,Vermillion,Indiana
47832,IN,Parke,Indiana
47833,IN,Clay,Indiana
47834,IN,Clay,Indiana
47836,IN,Parke,Indiana
47837,IN,Clay,Indiana
47838,IN,Sullivan,Indiana
47840,IN,Clay,Indiana
47841,IN,Clay,Indiana
47842,IN,Vermillion,Indiana
47845,IN,Clay,Indiana
47846,IN,Clay,Indiana
47847,IN,Vermillion,Indiana
47848,IN,Sullivan,Indiana
47849,IN,Sullivan,Indiana
47850,IN,Sullivan,Indiana
47851,IN,Vigo,Indiana
47852,IN,Sullivan,Indiana
47853,IN,Clay,Indiana
47854,IN,Vermillion,Indiana
47855,IN,Sullivan,Indiana
47856,IN,Parke,Indiana
47857,IN,Clay,Indiana
47858,IN,Clay,Indiana
47859,IN,Parke,Indiana
47860,IN,Parke,Indiana
47861,IN,Sullivan,Indiana
47862,IN,Parke,Indiana
47863,IN,Vigo,Indiana
47864,IN,Sullivan,Indiana
47865,IN,Sullivan,Indiana
47866,IN,Vigo,Indiana
47868,IN,Owen,Indiana
47869,IN,Vigo,Indiana
47870,IN,Vigo,Indiana
47871,IN,Vigo,Indiana
47872,IN,Parke,Indiana
47874,IN,Parke,Indiana
47875,IN,Vermillion,Indiana
47876,IN,Vigo,Indiana
47878,IN,Vigo,Indiana
47879,IN,Sullivan,Indiana
47880,IN,Vigo,Indiana
47881,IN,Clay,Indiana
47882,IN,Sullivan,Indiana
47884,IN,Vermillion,Indiana
47885,IN,Vigo,Indiana
47901,IN,Tippecanoe,Indiana
47902,IN,Tippecanoe,Indiana
47903,IN,Tippecanoe,Indiana
47904,IN,Tippecanoe,Indiana
47905,IN,Tippecanoe,Indiana
47906,IN,Tippecanoe,Indiana
47907,IN,Tippecanoe,Indiana
47909,IN,Tippecanoe,Indiana
47916,IN,Montgomery,Indiana
47917,IN,Warren,Indiana
47918,IN,Fountain,Indiana
47920,IN,Tippecanoe,Indiana
47921,IN,Benton,Indiana
47922,IN,Newton,Indiana
47923,IN,White,Indiana
47924,IN,Tippecanoe,Indiana
47925,IN,White,Indiana
47926,IN,White,Indiana
47928,IN,Vermillion,Indiana
47929,IN,White,Indiana
47930,IN,Tippecanoe,Indiana
47932,IN,Fountain,Indiana
47933,IN,Montgomery,Indiana
47934,IN,Montgomery,Indiana
47935,IN,Montgomery,Indiana
47936,IN,Montgomery,Indiana
47937,IN,Montgomery,Indiana
47938,IN,Montgomery,Indiana
47939,IN,Montgomery,Indiana
47940,IN,Montgomery,Indiana
47941,IN,Tippecanoe,Indiana
47942,IN,Benton,Indiana
47943,IN,Jasper,Indiana
47944,IN,Benton,Indiana
47946,IN,Pulaski,Indiana
47948,IN,Newton,Indiana
47949,IN,Fountain,Indiana
47950,IN,White,Indiana
47951,IN,Newton,Indiana
47952,IN,Fountain,Indiana
47954,IN,Montgomery,Indiana
47955,IN,Montgomery,Indiana
47957,IN,Pulaski,Indiana
47958,IN,Fountain,Indiana
47959,IN,White,Indiana
47960,IN,White,Indiana
47962,IN,Tippecanoe,Indiana
47963,IN,Newton,Indiana
47964,IN,Newton,Indiana
47965,IN,Montgomery,Indiana
47966,IN,Vermillion,Indiana
47967,IN,Montgomery,Indiana
47968,IN,Montgomery,Indiana
47969,IN,Fountain,Indiana
47970,IN,Benton,Indiana
47971,IN,Benton,Indiana
47974,IN,Vermillion,Indiana
47975,IN,Warren,Indiana
47977,IN,Jasper,Indiana
47978,IN,Jasper,Indiana
47980,IN,White,Indiana
47981,IN,Tippecanoe,Indiana
47982,IN,Warren,Indiana
47983,IN,Tippecanoe,Indiana
47984,IN,Benton,Indiana
47986,IN,Benton,Indiana
47987,IN,Fountain,Indiana
47988,IN,Fountain,Indiana
47989,IN,Montgomery,Indiana
47990,IN,Montgomery,Indiana
47991,IN,Warren,Indiana
47992,IN,Tippecanoe,Indiana
47993,IN,Warren,Indiana
47994,IN,Montgomery,Indiana
47995,IN,White,Indiana
47996,IN,Tippecanoe,Indiana
47997,IN,Carroll,Indiana
48001,MI,St Clair,Michigan
48002,MI,St Clair,Michigan
48003,MI,Lapeer,Michigan
48004,MI,St Clair,Michigan
48005,MI,Macomb,Michigan
48006,MI,St Clair,Michigan
48007,MI,Oakland,Michigan
48009,MI,Oakland,Michigan
48012,MI,Oakland,Michigan
48014,MI,St Clair,Michigan
48015,MI,Macomb,Michigan
48017,MI,Oakland,Michigan
48021,MI,Macomb,Michigan
48022,MI,St Clair,Michigan
48023,MI,St Clair,Michigan
48025,MI,Oakland,Michigan
48026,MI,Macomb,Michigan
48027,MI,St Clair,Michigan
48028,MI,St Clair,Michigan
48030,MI,Oakland,Michigan
48032,MI,St Clair,Michigan
48033,MI,Oakland,Michigan
48034,MI,Oakland,Michigan
48035,MI,Macomb,Michigan
48036,MI,Macomb,Michigan
48037,MI,Oakland,Michigan
48038,MI,Macomb,Michigan
48039,MI,St Clair,Michigan
48040,MI,St Clair,Michigan
48041,MI,St Clair,Michigan
48042,MI,Macomb,Michigan
48043,MI,Macomb,Michigan
48044,MI,Macomb,Michigan
